source_node,target_node,length,highway,name,maxspeed,oneway,lanes,surface
7417352161,7417352160,30.329,residential,,,False,,
7417352161,7417352162,54.312,residential,,,False,,
7417352161,7417352165,168.277,residential,,,False,,
7417352161,2313722559,164.188,residential,,,False,,
7417352162,7417352161,54.312,residential,,,False,,
7417352162,7417352139,49.949,residential,,,False,,
7417352162,7417352167,165.459,residential,,,False,,
7417352162,7417352182,142.82,residential,,,False,,
7417352165,7417352161,168.277,residential,,,False,,
7417352165,7417352166,19.405,residential,,,False,,
7417352165,7417352169,24.233,residential,,,False,,
7417352165,7417352167,51.087,residential,,,False,,
7417352166,7417352165,19.405,residential,,,False,,
7417352167,7417352162,165.459,residential,,,False,,
7417352167,7417352165,51.087,residential,,,False,,
7417352167,7417352138,48.84,residential,,,False,,
7417352169,7417352165,24.233,residential,,,False,,
7417352170,7417352171,59.441,residential,,,False,,
7417352170,7417352153,46.367000000000004,residential,,,False,,
7417352170,7417352159,154.35200000000003,residential,,,False,,
7417352171,7417352138,56.418,residential,,,False,,
7417352171,7417352170,59.441,residential,,,False,,
7417352171,7417352175,100.507,residential,,30,False,,
7417352172,7417352127,56.629,residential,,,False,,
7417352172,2313722526,72.286,residential,,30,False,,
7417352172,2314917778,538.286,residential,Rua Euclides de Almeida,30,False,,
7417352175,2313722514,58.79,residential,,30,False,,
7417352175,7417352171,100.507,residential,,30,False,,
7417352175,7417352129,176.071,residential,,,False,,
7417352182,7417352141,54.849,residential,Rua São Felipe,,False,,
7417352182,2313722559,60.529,residential,Rua São Felipe,,False,,
7417352182,7417352162,142.82,residential,,,False,,
7478244359,3197464203,316.514,unclassified,,30,False,,
7478244359,7478297898,314.426,residential,,,False,,
7478292929,7478292931,301.1929999999999,residential,,,False,,
7478292931,8000021850,818.46,unclassified,,30,False,,
7478292931,4265460535,421.20300000000003,unclassified,,30,False,,
7478292931,7478292929,301.19300000000004,residential,,,False,,
7478292959,7478292961,687.4040000000001,unclassified,,,False,,
7478292961,3197455787,80.753,unclassified,,30,False,,
7478292961,3197455776,1485.2849999999999,unclassified,,30,False,,
7478292961,7478292959,687.4040000000001,unclassified,,,False,,
7478297898,7478244359,314.426,residential,,,False,,
7505312272,2314681480,145.908,residential,Rua dos Coqueiros,40,False,,
7505312272,2314681447,149.11,residential,Rua dos Coqueiros,40,False,,
7505312272,2314681472,72.388,residential,Rua das Camélias,40,False,,
7505312272,2314681461,77.416,residential,Rua das Camélias,40,False,,
7541712572,3285539525,767.1659999999999,residential,,,False,,
7541756795,7541756812,1262.1380000000001,residential,,,False,,
7541756812,4349725475,633.8689999999999,tertiary,,,False,,
7541756812,4349725468,1032.804,tertiary,,,False,,
7541756812,7541756795,1262.138,residential,,,False,,
7541756813,3285546111,40.616,tertiary,,,False,,
7541756813,7541756814,302.423,residential,,,False,,
7541756813,3285546084,453.06399999999996,tertiary,,,False,,
7541756814,3285547091,983.561,residential,,,False,,
7541756814,7541756813,302.423,residential,,,False,,
7541756814,8133426120,722.1450000000001,unclassified,,,False,,
7541756814,3285546084,244.177,unclassified,,,False,,
7541756829,2314863653,83.906,residential,Avenida Belo Horizonte,,False,,
7541756829,5043597487,68.258,residential,,,True,,
7541756831,9040171508,115.595,tertiary,Avenida Brasil,,False,,
7541756831,2314863706,237.355,tertiary,Avenida Brasil,,False,,
7541756831,2370727408,114.077,residential,Rua Mandrigal,,False,,
7541756832,7541756833,180.527,residential,,,False,,
7541756833,7541756832,180.527,residential,,,False,,
7541756833,7541756834,117.182,residential,,,False,,
7541756833,7541756836,71.174,residential,,,False,,
7541756834,7541756833,117.182,residential,,,False,,
7541756834,4349725511,214.861,residential,,,False,,
7541756834,7843268513,334.7329999999999,"['residential', 'unclassified']",,,False,,
7541756836,7541756833,71.174,residential,,,False,,
7541756838,3285502749,961.724,tertiary,Avenida V1,,False,,
7541756838,2314737307,1023.0840000000001,tertiary,Avenida V1,,False,,
7541756838,4740556912,2301.541,unclassified,,,False,,
7624713812,7631479811,8.476,residential,,,False,,
7624713812,7632130383,898.479,unclassified,,30,False,,
7624713812,7631479803,167.93099999999998,unclassified,,30,False,,
7624713851,3911713840,97.719,unclassified,,,False,,
7624713851,3911713848,277.06699999999995,unclassified,,30,False,,
7624713851,7632130340,76.40800000000002,unclassified,,30,False,,
7624713867,7631899729,33.028999999999996,residential,,,False,,
7624713867,7631899731,31.59,unclassified,,30,False,,
7624713867,3911713848,106.38699999999999,unclassified,,30,False,,
7629559835,1886830694,321.69399999999996,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
7629559836,3813475089,160.495,residential,Rodovia dos Batistas,,False,,
7629559836,7629559835,39.907,residential,,,True,,
7629559837,7629559835,89.533,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
7629559837,7629559836,61.258,residential,,,True,,
7629559840,8073651186,77.993,residential,,,True,,
7629559856,8073651182,41.666,residential,Rua Ibirite,,True,,
7629559856,8073651181,14.472,tertiary,,,True,,
7629559858,8073651195,20.431,tertiary,,,True,,
7629559858,8073651193,44.371,residential,Rua Edmundo de Oliveira Santos,,True,,
7629559866,8074168122,141.437,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
7629559872,8073859370,16.95,tertiary,,,True,,
7629559880,2314656450,33.189,residential,,,False,,
7629559880,7830461868,241.958,trunk,,80,True,,
7629559881,8087691807,12.444,residential,,,False,,
7629559881,1344107901,132.465,secondary,Avenida Governador Magalhães Pinto,60,True,,
7629565785,7829947325,193.28400000000002,secondary,,,True,,
7629565786,8095906012,130.45499999999998,secondary,,,True,,
7629565786,7629565785,31.381999999999998,secondary_link,,,True,,
7629565796,7629565786,47.44799999999999,secondary,,,True,,
7629565796,8099667297,186.97099999999998,secondary,,,True,,
7629565815,1886801504,819.768,trunk,,80,True,,
7629565815,8095906013,254.74200000000002,secondary,,,True,,
7629565828,7629559837,404.295,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
7631472278,7631479811,777.4879999999998,residential,,,False,,
7631479801,7631479803,88.632,residential,,,False,,
7631479803,7624713812,167.931,unclassified,,30,False,,
7631479803,7631479804,80.101,unclassified,,30,False,,
7631479803,7631479801,88.632,residential,,,False,,
7631479804,7631479803,80.101,unclassified,,30,False,,
7631479804,1344107821,790.7399999999999,unclassified,,30,False,,
7631479804,7631479810,292.333,residential,,,False,,
7631479810,7631479804,292.33299999999997,residential,,,False,,
7631479811,7624713812,8.476,residential,,,False,,
7631479811,7631472278,777.4879999999998,residential,,,False,,
7631479811,7631479823,469.0390000000001,residential,,,False,,
7631479823,7631479811,469.03900000000004,residential,,,False,,
7631899718,3911713848,80.23400000000001,residential,,,False,,
7631899723,7632012795,23.006,residential,,,False,,
7631899729,7632012795,143.93099999999998,residential,,,False,,
7631899729,7624713867,33.028999999999996,residential,,,False,,
7631899729,7631899731,25.476,residential,,,False,,
7631899731,7631899729,25.476,residential,,,False,,
7631899731,7631899739,144.94500000000002,unclassified,,30,False,,
7631899731,7624713867,31.59,unclassified,,30,False,,
7631899739,7631899745,147.668,residential,,,False,,
7631899739,4747124159,634.964,unclassified,,30,False,,
7631899739,7631899731,144.945,unclassified,,30,False,,
7631899745,7631899739,147.668,residential,,,False,,
7631994280,7632012795,668.4250000000001,residential,,,False,,
7632012795,7631899723,23.006,residential,,,False,,
7632012795,7631899729,143.931,residential,,,False,,
7632012795,7631994280,668.4250000000001,residential,,,False,,
7632130338,7632130340,46.834,residential,,,False,,
7632130340,7632130338,46.834,residential,,,False,,
7632130340,7624713851,76.408,unclassified,,30,False,,
7632130340,7632130362,3.93,unclassified,,30,False,,
7632130350,7632130362,366.954,unclassified,,,False,,
7632130362,7632130350,366.95399999999995,unclassified,,,False,,
7632130362,7632130340,3.93,unclassified,,30,False,,
7632130362,3911713840,85.40100000000001,unclassified,,30,False,,
7632130383,3911713836,240.69,unclassified,,30,False,,
7632130383,7624713812,898.4790000000004,unclassified,,30,False,,
7632130383,7632133586,281.807,unclassified,,,False,,
7632133586,7632130383,281.807,unclassified,,,False,,
7632133586,3911713836,334.39899999999994,unclassified,,,False,,
7632133586,7632323266,102.21300000000001,unclassified,,,False,,
7632323266,7632323266,542.1330000000002,unclassified,,,False,,
7632323266,7632323266,542.133,unclassified,,,False,,
7632323266,7632133586,102.213,unclassified,,,False,,
7632334277,4747124194,429.0400000000001,residential,,,False,,
7632334277,4747124193,116.808,residential,,,False,,
7632334277,4747124193,286.303,residential,,,False,,
7632371717,7842268191,199.15,residential,,,False,,
7686388292,3126883065,5.106,residential,Rua Alberto Coimbra,,False,,
7686388292,3126883069,91.01,residential,Rua São Francisco,,False,,
7686388292,7686388298,133.731,residential,Rua Alberto Coimbra,,False,,
7686388298,3126883104,3.345,tertiary,Rua Domitilde de Oliveira Barreto,,False,,
7686388298,7686388292,133.731,residential,Rua Alberto Coimbra,,False,,
7686388298,3126883178,214.52800000000002,tertiary,Rua Domitilde de Oliveira Barreto,,False,,
7686419608,3126883010,6.624,residential,Rua José Bernadino de Senna,,False,,
7686419608,3126882996,199.376,residential,Rua José Bernadino de Senna,,False,,
7686419608,7690313579,116.09200000000001,residential,,,False,,
7686443832,3126883129,105.452,residential,Rua João Pânfilo,,False,,
7686443832,3126883116,106.256,residential,Rua Vereador Cintico,,False,,
7686443832,3126883156,15.899,residential,Rua Vereador Cintico,,False,,
7686443852,3126883045,62.631,residential,Rua Dona Josefa,,False,,
7686443859,9700870999,117.16,unclassified,,,False,,
7686443859,3126883002,144.905,residential,Rua Miguel Rodrigues,,False,,
7686443859,3126883045,150.067,residential,Rua Miguel Rodrigues,,False,,
7686496300,3126883022,5.274,residential,Rua João Antônio de Oliveira Lopes,,False,,
7686496300,3126882982,136.015,residential,Rua João Antônio de Oliveira Lopes,,False,,
7686496300,3126883017,101.352,residential,Rua Maria Gertrudes,,False,,
7686496301,3126883013,94.381,residential,Rua Antônio Olímpio de Oliveira,,False,,
7686496301,3126882979,4.032,residential,Rua Antônio Olímpio de Oliveira,,False,,
7686496301,3126883007,94.513,residential,Rua Francisco F. Fagundes,,False,,
7686631727,3126909722,284.625,unclassified,,,False,,
7686631727,7686742959,148.535,unclassified,,,False,,
7686631727,7686764216,48.288000000000004,residential,,,False,,
7686742953,3126883266,47.331,residential,,,False,,
7686742959,7686631727,148.535,unclassified,,,False,,
7686742973,3126883265,88.776,residential,,,False,,
7686764130,7686764131,61.819,residential,,,False,,
7686764131,4740056598,166.342,tertiary,Rodovia Antônio Olímpio de Carvalho,80,False,,
7686764131,7686764130,61.819,residential,,,False,,
7686764131,7686764153,180.823,tertiary,Rodovia Antônio Olímpio de Carvalho,80,False,,
7686764134,7686764140,56.974000000000004,residential,,,False,,
7686764140,7686764134,56.974000000000004,residential,,,False,,
7686764140,7686764150,122.38499999999998,residential,,,False,,
7686764140,7686764153,90.524,residential,,,False,,
7686764150,7686764140,122.38499999999999,residential,,,False,,
7686764153,7686764184,86.263,tertiary,Rodovia Antônio Olímpio de Carvalho,80,False,,
7686764153,7686764131,180.823,tertiary,Rodovia Antônio Olímpio de Carvalho,80,False,,
7686764153,7686764140,90.524,residential,,,False,,
7686764176,7686764184,245.53099999999998,residential,,,False,,
7686764184,3126883200,183.794,tertiary,Rodovia Antônio Olímpio de Carvalho,80,False,,
7686764184,7686764153,86.263,tertiary,Rodovia Antônio Olímpio de Carvalho,80,False,,
7686764184,7686764176,245.531,residential,,,False,,
7686764188,4740056598,544.7900000000001,residential,,,False,,
7686764215,2295934285,91.305,residential,Rua José Evaristo da Silva,,False,,
7686764215,3126883050,7.199,residential,Rua José Evaristo da Silva,,False,,
7686764215,9700870995,76.686,residential,,,False,,
7686764216,7686631727,48.288000000000004,residential,,,False,,
7686764218,7686764220,136.572,residential,,,False,,
7686764220,4747209193,796.5680000000001,unclassified,,,False,,
7686764220,3126909720,1015.0669999999996,unclassified,,,False,,
7686764220,7686764218,136.572,residential,,,False,,
7686815478,7686815479,26.338,residential,,,False,,
7686815479,7686815478,26.338,residential,,,False,,
7686815479,3126883222,156.498,tertiary,Rua Domitilde de Oliveira Barreto,,False,,
7686815479,3126883178,264.71999999999997,tertiary,Rua Domitilde de Oliveira Barreto,,False,,
7686815480,3126883151,198.98,residential,,,False,,
7686822215,3126883222,168.16299999999998,residential,Rua Domitilde de Oliveira Barreto,,False,,
7686827390,7686827391,122.342,residential,,,False,,
7686827391,3126883119,14.838,tertiary,Estrada Armando da Silva Pinto,,False,,
7686827391,3126883100,110.701,tertiary,Estrada Armando da Silva Pinto,,False,,
7686827391,7686827390,122.342,residential,,,False,,
7686827392,3126883161,150.384,residential,,,False,,
7686827401,3126883151,124.275,residential,,,False,,
7686827416,3124608158,401.7779999999999,residential,,,False,,
7686827433,3126882942,342.014,residential,,,False,,
7687197170,3126883162,27.347,residential,Rua João Clementino Pereira,,False,,
7687197170,3126883145,52.856,residential,Rua João Clementino Pereira,,False,,
7687197170,7687197171,90.019,residential,,,False,,
7687197171,3126883167,53.7,residential,Rua Colibri,,False,,
7687197171,3126883180,8.707,residential,Rua Colibri,,False,,
7687197171,7687197170,90.019,residential,,,False,,
7687380964,3126883262,759.2950000000001,residential,Rua Antônio José da Costa,,False,,
7687380965,3126882948,39.829,residential,Praça do Rosário,,False,,
7687380965,3126882986,58.779,residential,Praça do Rosário,,False,,
7687380965,7687380966,14.708,residential,,,False,,
7687380966,3126882993,67.087,residential,Praça do Rosário,,False,,
7687380966,3126882951,43.244,residential,Praça do Rosário,,False,,
7687380966,7687380965,14.708,residential,,,False,,
7688194663,2314721893,46.04,residential,Rua Santa Clara,,False,,
7688194663,2314721880,61.648,residential,Rua Santa Clara,,False,,
7688194663,2314721952,197.634,residential,,,False,,
7690210711,4747209161,331.89400000000006,residential,,,False,,
7690283912,7690283913,86.839,residential,,,False,,
7690283913,7690283912,86.839,residential,,,False,,
7690283913,3126889599,1226.436,tertiary,,40,False,,
7690283913,3126883265,162.715,tertiary,,40,False,,
7690313579,7686419608,116.092,residential,,,False,,
7690329269,7690329272,31.534999999999997,residential,,,False,,
7690329272,3126883090,153.602,tertiary,Rua Antônio José da Costa,,False,,
7690329272,3126883165,82.684,tertiary,Rua Antônio José da Costa,,False,,
7690329272,7690329269,31.535,residential,,,False,,
7697858671,4747763642,447.576,unclassified,,,False,,
7697898591,3126889577,115.411,tertiary,,,False,,
7697898591,3126889581,84.066,tertiary,Estrada Armando da Silva Pinto,40,False,,
7697898591,4749533935,86.173,unclassified,,,False,,
7697915350,4496941365,50.904,tertiary,Estrada Presidente Tancredo Neves,,False,,
7697915350,7698371780,555.619,tertiary,Estrada Presidente Tancredo Neves,,False,,
7697915350,4496941381,479.10300000000007,unclassified,,,False,,
7697915362,4750098426,37.911,tertiary,Estrada Presidente Tancredo Neves,,False,,
7697915362,3124608144,219.80499999999998,tertiary,Estrada Presidente Tancredo Neves,,False,,
7697915362,7698331129,410.876,residential,,,False,,
7697915374,3124608091,260.545,tertiary,Estrada Presidente Tancredo Neves,,False,,
7697915374,4749533957,663.7550000000001,tertiary,Estrada Presidente Tancredo Neves,,False,,
7697915374,7698409295,553.2599999999999,unclassified,,,False,,
7697988397,4496941342,558.861,unclassified,,,False,,
7697988397,3124608144,128.387,unclassified,,,False,,
7697988397,3126889550,1438.393,unclassified,,,False,,
7698054980,7698409344,3.735,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698054980,3126889570,76.56700000000001,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698054980,7698333203,71.91900000000001,residential,,,False,,
7698055798,3126889581,24.386,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698055798,7698333236,56.323,residential,,,False,,
7698055798,3126889588,230.44400000000002,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698055828,4496941381,101.506,residential,,,False,,
7698055840,7698409348,359.014,unclassified,,,False,,
7698055840,4496941381,245.55800000000002,unclassified,,,False,,
7698055840,7698374887,133.858,residential,,,False,,
7698055877,4496941366,110.84100000000001,unclassified,,,False,,
7698055877,4496941373,177.17999999999998,unclassified,,,False,,
7698055877,7698331173,75.591,residential,,,False,,
7698196025,3126889561,487.727,tertiary,Estrada Pedro Martins Soares,,False,,
7698196025,7698409333,32.047,tertiary,Estrada Pedro Martins Soares,,False,,
7698196025,7698698466,366.2850000000001,unclassified,,,False,,
7698331129,7697915362,410.87600000000003,residential,,,False,,
7698331163,7698331164,475.3759999999999,residential,,,False,,
7698331164,7698331168,7.295,unclassified,,,False,,
7698331164,4496941427,1796.069,unclassified,,,False,,
7698331164,7698331163,475.37600000000003,residential,,,False,,
7698331167,7698331168,127.676,residential,,,False,,
7698331168,7698331164,7.295,unclassified,,,False,,
7698331168,4496941373,216.385,unclassified,,,False,,
7698331168,7698331167,127.67599999999999,residential,,,False,,
7698331173,7698055877,75.591,residential,,,False,,
7698333198,7698333199,147.155,residential,,,False,,
7698333199,3126889550,128.245,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698333199,7698409339,225.666,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698333199,7698333198,147.155,residential,,,False,,
7698333203,7698054980,71.919,residential,,,False,,
7698333204,7698333205,115.537,residential,,,False,,
7698333205,7698333204,115.537,residential,,,False,,
7698333205,7698409344,130.251,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698333205,4749533927,172.872,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698333236,7698055798,56.323,residential,,,False,,
7698333265,3126889581,129.939,residential,,,False,,
7698333265,7698333269,134.084,residential,,,False,,
7698333265,3126889577,184.542,residential,,,False,,
7698333269,7698333265,134.084,residential,,,False,,
7698371707,4496941510,151.351,residential,,,False,,
7698371711,7698371712,417.953,unclassified,,,False,,
7698371712,3126889561,29.55,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698371712,3126889567,162.428,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698371712,7698371711,417.953,unclassified,,,False,,
7698371713,7698371714,100.078,residential,,,False,,
7698371714,7698371713,100.078,residential,,,False,,
7698371714,3126889568,224.83,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698371714,4749527896,207.79100000000003,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698371763,4349723875,854.0559999999998,unclassified,,,False,,
7698371763,4749527880,168.72,unclassified,,,False,,
7698371763,3126889563,315.9700000000001,unclassified,,,False,,
7698371775,7698371780,771.3800000000001,residential,,,False,,
7698371780,7697915350,555.619,tertiary,Estrada Presidente Tancredo Neves,,False,,
7698371780,3124608158,741.2710000000001,tertiary,Estrada Presidente Tancredo Neves,,False,,
7698371780,7698371775,771.3799999999999,residential,,,False,,
7698374887,7698055840,133.85799999999998,residential,,,False,,
7698409295,7697915374,553.26,unclassified,,,False,,
7698409311,4496941365,600.585,unclassified,,,False,,
7698409332,7698409333,473.96299999999997,unclassified,,,False,,
7698409333,7698196025,32.047,tertiary,Estrada Pedro Martins Soares,,False,,
7698409333,4349723875,351.46,tertiary,Estrada Pedro Martins Soares,,False,,
7698409333,7698409332,473.9630000000001,unclassified,,,False,,
7698409338,7698409339,97.551,residential,,,False,,
7698409339,3126889570,15.366,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698409339,7698333199,225.666,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698409339,7698409338,97.551,residential,,,False,,
7698409343,7698409344,80.27900000000001,residential,,,False,,
7698409344,7698054980,3.735,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698409344,7698333205,130.251,tertiary,Estrada Armando da Silva Pinto,40,False,,
7698409344,7698409343,80.279,residential,,,False,,
7698409347,7698409348,61.495,residential,,,False,,
7698409348,4496941373,119.51500000000001,unclassified,,,False,,
7698409348,7698055840,359.014,unclassified,,,False,,
7698409348,7698409347,61.49499999999999,residential,,,False,,
7698684601,3126889568,85.607,residential,,,False,,
7698684615,7698684617,134.098,residential,,,False,,
7698684617,7698684615,134.098,residential,,,False,,
7698684617,7698684623,124.49800000000002,residential,,,False,,
7698684617,4749527896,31.82,residential,,,False,,
7698684623,7698684617,124.49799999999999,residential,,,False,,
7698684633,4749533956,199.846,tertiary,Estrada Presidente Tancredo Neves,,False,,
7698684633,4496941365,385.36999999999995,tertiary,Estrada Presidente Tancredo Neves,,False,,
7698684633,4749533955,367.149,residential,,,False,,
7698684643,4749533969,230.28499999999997,tertiary,,,False,,
7698684643,3124608091,934.2919999999999,tertiary,,,False,,
7698684643,4496941534,420.227,unclassified,,,False,,
7698698466,7698196025,366.28499999999997,unclassified,,,False,,
7698855952,7740207019,2801.2980000000002,unclassified,,,False,,
7730824470,7730824475,73.225,unclassified,,,False,,
7730824470,7730824477,5.045,unclassified,,,False,,
7730824470,7730846016,60.574,unclassified,,,False,,
7730824475,7730824470,73.225,unclassified,,,False,,
7730824475,7730846016,54.176,unclassified,,,False,,
7730824475,7730846034,176.93899999999996,unclassified,,,False,,
7730824477,7730846034,212.52200000000005,tertiary,,,False,,
7730824477,4747229994,7069.004999999997,tertiary,,,False,,
7730824477,7730824470,5.045,unclassified,,,False,,
7730846016,7730824470,60.574,unclassified,,,False,,
7730846016,8065467236,2077.8539999999994,unclassified,,,False,,
7730846016,7730824475,54.176,unclassified,,,False,,
7730846034,4748122428,2371.902000000001,tertiary,,,False,,
7730846034,7730824477,212.52200000000002,tertiary,,,False,,
7730846034,7730824475,176.939,unclassified,,,False,,
7740126722,7740128310,171.772,residential,,,False,,
7740126776,4749527878,662.935,unclassified,,,False,,
7740128310,7740207016,39.242,tertiary,Estrada Pedro Martins Soares,,False,,
7740128310,3285547095,465.59999999999997,tertiary,Estrada Pedro Martins Soares,,False,,
7740128310,7740126722,171.77200000000002,residential,,,False,,
7740128332,7740128340,110.362,residential,,,False,,
7740128340,4749527915,107.32300000000001,residential,,,False,,
7740128340,7740128332,110.36200000000002,residential,,,False,,
7740128340,7740207041,331.68100000000004,unclassified,,,False,,
7740128341,3126889587,427.028,unclassified,,,False,,
7740128341,7740207019,327.167,unclassified,,,False,,
7740128341,7740207029,587.651,residential,,,False,,
7740181538,4749527861,499.16200000000003,unclassified,,,False,,
7740181571,4749527861,880.4070000000004,tertiary,,,False,,
7740181571,3285546147,592.8280000000001,tertiary,,,False,,
7740181571,7740228496,522.7940000000001,unclassified,,,False,,
7740202864,7740228496,425.10699999999997,unclassified,,,False,,
7740206997,4349725224,370.48199999999997,unclassified,,,False,,
7740206998,7740207016,665.248,unclassified,,,False,,
7740207016,4349725224,788.8430000000001,tertiary,Estrada Pedro Martins Soares,,False,,
7740207016,7740128310,39.242,tertiary,Estrada Pedro Martins Soares,,False,,
7740207016,7740206998,665.2479999999999,unclassified,,,False,,
7740207019,7740128341,327.167,unclassified,,,False,,
7740207019,7698855952,2801.2980000000002,unclassified,,,False,,
7740207019,7740207024,303.82899999999995,residential,,,False,,
7740207024,7740207019,303.829,residential,,,False,,
7740207026,3126889588,458.77499999999986,residential,,,False,,
7740207029,7740128341,587.6510000000001,residential,,,False,,
7740207039,7740207041,74.645,residential,,,False,,
7740207041,7740207054,183.99200000000002,residential,,,False,,
7740207041,7740207039,74.64500000000001,residential,,,False,,
7740207041,7740128340,331.68100000000004,unclassified,,,False,,
7740207041,9700870992,263.281,unclassified,,,False,,
7740207054,4349723875,404.447,tertiary,Estrada Pedro Martins Soares,,False,,
7740207054,9700870992,192.697,tertiary,Estrada Pedro Martins Soares,,False,,
7740207054,7740207041,183.99200000000002,residential,,,False,,
7740207057,7740207069,216.8,residential,,,False,,
7740207069,9700870992,724.3359999999999,tertiary,Estrada Pedro Martins Soares,,False,,
7740207069,4349725224,114.986,tertiary,Estrada Pedro Martins Soares,,False,,
7740207069,7740207057,216.8,residential,,,False,,
7740228496,7740202864,425.107,unclassified,,,False,,
7740228496,7740181571,522.794,unclassified,,,False,,
7740228496,3285546147,282.34200000000004,unclassified,,,False,,
7761719954,2314721920,31.818,residential,,,False,,
7761719954,4758383157,86.952,residential,,,False,,
7761719954,2314721909,41.448,residential,Rua Santa Clara,,False,,
7787262603,2314630620,7.404,residential,Rua Mato Grosso,,False,,
7787262603,7790391220,13.966,residential,Rua Ibirité,,True,,
7787262603,2314613155,138.966,residential,Rua Mato Grosso,,False,,
7787262614,2314613271,11.891,residential,Rua São Sebastião,,False,,
7787262614,2314579167,203.85899999999998,residential,Rua São Sebastião,,False,,
7787262614,7790307800,80.901,residential,,,False,,
7787343282,2314630636,60.275,residential,Rua Antônio Dias,,False,,
7787343282,2314630643,13.018,residential,Rua Antônio Dias,,False,,
7787343282,3813474736,98.72999999999999,residential,Rua da Fortuna,,False,,
7789677550,6797708943,92.023,residential,Rua 14,,False,,
7789677550,2314578992,80.737,residential,Rua 14,,False,,
7789677550,7789677551,43.872,residential,,,False,,
7789677551,4538711843,112.38,residential,,,False,,
7789677551,7789677550,43.872,residential,,,False,,
7789677551,6797708943,94.38399999999999,residential,,,False,,
7790307800,2314579056,65.623,residential,Rua Monte Sião,,False,,
7790307800,2314579111,68.209,residential,Rua Monte Sião,,False,,
7790307800,7787262614,80.901,residential,,,False,,
7790391220,2314613118,7.071,residential,Rua Leticia Giori,,False,,
7790391220,7790391221,10.358,residential,Rua Ibirité,,True,,
7790391220,2314613154,105.196,residential,Rua Leticia Giori,,False,,
7790391221,2314613118,11.985,residential,Rua Ibirité,,True,,
7790391221,2314613135,90.861,residential,Rua Ibirité,,False,,
7791082477,7791320636,108.224,residential,Avenida Domingos José Rosa,,False,,
7791183285,4927510730,45.179,residential,Rua Ozória de Jesus,,True,,
7791183285,1434992499,32.225,residential,,,False,,
7791320617,6217077176,82.485,tertiary,Rua Cristo Redentor,,False,,
7791320617,7791320618,80.327,tertiary,Rua Cristo Redentor,,False,,
7791320617,2313634737,103.124,residential,Avenida Antônio Faria,,False,,
7791320618,7791320617,80.327,tertiary,Rua Cristo Redentor,,False,,
7791320618,2313634723,77.776,tertiary,Rua Cristo Redentor,,False,,
7791320618,2313634721,210.53300000000002,residential,"['Rua Santa Cruz', 'Avenida Almeida Júnior']",,False,2,
7791320618,7791320619,107.54499999999999,residential,Avenida Almeida Júnior,,False,,
7791320619,7809091110,79.558,residential,Rua Panorama,,False,,
7791320619,2313634734,103.692,residential,Avenida Almeida Júnior,,False,,
7791320619,7791320618,107.54499999999999,residential,Avenida Almeida Júnior,,False,,
7791320619,2313634737,82.383,residential,Rua Panorama,,False,,
7791320623,7809666771,63.45,residential,Rua Asa Delta,,False,,
7791320623,7791320632,105.642,residential,Avenida Wilson Milani,,False,,
7791320623,12912798360,123.68,residential,Avenida Wilson Milani,,False,,
7791320623,7791320627,45.157,residential,Rua Asa Delta,,False,,
7791320624,7791320631,67.855,residential,Rua Jarbas Alves do Amaral,,False,,
7791320624,7791320642,113.583,residential,Avenida Ilda Battaglini Cardoso,,False,,
7791320624,7809666773,103.581,residential,Avenida Ilda Battaglini Cardoso,,False,,
7791320625,7791320626,107.24,residential,,,False,,
7791320625,6217077175,102.673,residential,,,False,,
7791320625,7791320635,95.56,residential,Rua Panorama,,False,,
7791320625,6217077178,80.535,residential,Rua Panorama,,False,,
7791320626,7793093377,93.723,tertiary,Rua Cristo Redentor,,False,,
7791320626,6217077176,81.169,tertiary,Rua Cristo Redentor,,False,,
7791320626,7791320625,107.24,residential,,,False,,
7791320627,7791320623,45.157,residential,Rua Asa Delta,,False,,
7791320627,7791320633,108.561,residential,Avenida Francisco Faria Filho,,False,,
7791320627,12912798362,127.11099999999999,residential,Avenida Francisco Faria Filho,,False,,
7791320628,7791320638,49.322,residential,Rua Cristo Redentor,,False,,
7791320628,7791320630,59.106,residential,Avenida Francisco Faria Filho,,False,,
7791320628,9700774238,565.027,residential,Avenida Francisco Faria Filho,,False,,
7791320630,7791320628,59.106,residential,Avenida Francisco Faria Filho,,False,,
7791320630,7791320633,51.629,residential,Avenida Francisco Faria Filho,,False,,
